,content,id,lat,location,lon,time,user,user_id
1843,RT @HarvardHealth: Preventing infections always starts with good personal hygiene: https://t.co/cQDlVLtsO9 #HarvardHealth https://t.co/1DEX…,971537344519200768,,Other,,2018-03-08 00:05:27,AsadAmna,496852250
1844,@AnHaiPhung @brianstelter This is frightening!,971537341390249984,,Boston,,2018-03-08 00:05:27,ebitz119,718509985
1845,@luvlynightmares seemed like he was trying to use his gayness to sell his books.  You can agree or no idc that’s where my anger came from,971537340773683200,,Boston,,2018-03-08 00:05:26,matt_dellisola,569841425
1846,@probablyup Right there in that suckpit with you. 🤬,971537340672987136,,Boston,,2018-03-08 00:05:26,GabeRicard,3436771149
1847,"@kriola_fofa617 Ewww, R.I.P. ear drums",971537338743558144,,Boston,,2018-03-08 00:05:26,CoolStoryHollis,190562759
1848,Found the 1 other girl at my company who doesn’t watch the bachelor and then recap it at work the next day for 30+ minutes. Good day today.,971537337539858432,,Boston,,2018-03-08 00:05:26,fallonohare,36235762
1849,@420olivieri @RealJamesWoods interesting,971537336742932480,,Boston,,2018-03-08 00:05:26,JD71869102,871511819516563456
185,"Top: Treacherous, Enchanted, Clean
Bottom: AYHTDWS, Shake It Off, and Gorgeous https://t.co/512378rwGB",971539233814011904,,Boston,,2018-03-08 00:12:58,nothingsafex,121535535
1850,"RT @ecccoautist: putting ur name &amp; face to dumb edgy shit, especially if it isn’t funny, accomplishes nothing. and in general, neither do “…",971537336055058432,,Boston,,2018-03-08 00:05:25,ecccoautist,3355995095
1852,"@sarahjeong neither of these is going to get you through bulks of mayo, but can speak to both recipes being delicio… https://t.co/CnGXc7HweO",971537329365110784,,Boston,,2018-03-08 00:05:24,bd_highsmith,151312222
1853,RT @BostonFire: Last night @BlairMillerTV and the film crew from @boston25 were at E-33 &amp; L-15 in Boston’s Back Bay to tape footage for the…,971537329327345664,,USA,,2018-03-08 00:05:24,seanhmccabe,3069151211
1854,"If you guys stopped buying shitty music, demand for said shitty music would lower, and better music would come out.… https://t.co/9s5nprf9fl",971537329289617408,,Boston,,2018-03-08 00:05:24,AntagOfficial,925270967756181504
1855,Charlie and my puppy here from Boston #pugchat @theblackpug https://t.co/3rzRb6MbVX,971537328098414592,,Boston,,2018-03-08 00:05:23,thispugslife,2363022486
1857,EPS for UniFirst Corporation (UNF) Expected At $1....,971537327628660736,,Boston,,2018-03-08 00:05:23,wosaikeneriki,114274155
1858,@JodiWag61240806 @Patriots1121 @ninerhive @BleacherReport @diannaESPN Why would we ever realize Brady is done right… https://t.co/CNZICa5zTE,971537325862907904,,Boston,,2018-03-08 00:05:23,OldTown_Sports,3344247641
1859,"RT @Mean_Adam: There are dozens of social issues that need our attention. As long as Republicans are in control, issues like the climate ch…",971537323715416064,,Other,,2018-03-08 00:05:22,reruam,64090063
1861,"RT @ValaAfshar: My view right now: St. Peter’s Basilica, Rome Italy 🇮🇹 https://t.co/ejhz6IHk0J",971537321232248832,,Other,,2018-03-08 00:05:22,popkatrocks,971530404749455360
1862,"RT @statehousenews: Rep. James Cantwell, who represents #Marshfield and part of #Scituate , plans to resign this month to join Sen. Markey’…",971537320947191808,,Other Mass.,,2018-03-08 00:05:22,nolanmobie,917939605
1863,"#NERevs

https://t.co/bxGuv4wdsf",971537320578076672,,Boston,,2018-03-08 00:05:22,RevGunner,274664594
1865,Do they have canker sore sufferer support groups or no. Asking for my mouth,971537317067460608,,Boston,,2018-03-08 00:05:21,matureAdult69,339404589
1866,@FatKidDeals @Twitch After I link my account how do I claim the skin,971537316731867136,,Boston,,2018-03-08 00:05:21,STARINDABEAN,38436487
1867,This is why you should buy a #HomePod https://t.co/V6K9Rq6B9j,971537316304113664,,Boston,,2018-03-08 00:05:21,whiskeyjapones,2164013507
1868,@fakedolce Im here if you need to talk❤️,971537315234549760,,Boston,,2018-03-08 00:05:20,danneyman057,2307282158
1869,"@AbtheLuckB Haha word, good luck",971537314676723712,,Other Mass.,,2018-03-08 00:05:20,theycallme_TD,705564816
187,“loyalty” somewhere across there chest or down their arm lol https://t.co/SOTt4lHzQA,971539230135672832,,Boston,,2018-03-08 00:12:57,duhfcuk,313690481
1871,"RT @ecccoautist: the best advice i can give to anyone, especially kids, thinking of putting their reputation/prospects/safety on the line t…",971537313540067328,,Boston,,2018-03-08 00:05:20,ecccoautist,3355995095
1872,之前就预报暴风雪了 各种预警 今天学校发短信 又发邮件 还接到学校专门打电话通知今天取消上课...结果暴风雪好像转向了？今天就一直下雨而已,971537311057014784,,Boston,,2018-03-08 00:05:19,Elektrasnow,157632501
1873,Fuck that lady. She clearly doesn't know anything about dogs or the breeds https://t.co/0ZflxZuuUb,971537308477460480,,Boston,,2018-03-08 00:05:19,BoxMaster_,541254900
1874,RT @stephcakes: all these schools closing before a single flake is in the air is one of the reasons these 2000’s babies are soft as fuck.,971537308271996928,,Other,,2018-03-08 00:05:19,lennibunny,26313848
1875,"Tomorrow at 5PM in Copley Square, the Boston May Day Coalition is holding an International Women's Day Solidarity e… https://t.co/XWaPXNR2YY",971537306787237888,,Boston,,2018-03-08 00:05:18,Boston_DSA,790206692055195648
1876,#NASA captures surreal image of where day meets night on Jupiter https://t.co/WcIFkRrG9q by #NewScienceWrld via @c0nvey,971537303809249280,,Boston,,2018-03-08 00:05:18,OpenPUniversity,601007642
1877,All I needed to hear to push through my project https://t.co/cdnZi8o7xL,971537301712056320,,Boston,,2018-03-08 00:05:17,smileyadventure,3297900315
1878,😅😅 https://t.co/EBVbWZdCia,971537301707919360,,Boston,,2018-03-08 00:05:17,robperez32,257089037
1879,@dennyking24 Naizz one,971537298973175808,,Boston,,2018-03-08 00:05:17,UyiosaOriakhi,1588451953
188,@witchiebunny An armadillo.,971539229846237184,,Somerville,,2018-03-08 00:12:57,badgerboxes,19495945
1880,"@ArtSkoolDamage You blizzard well, my friend!",971537297261854720,,Boston,,2018-03-08 00:05:16,tracyacorley,16483478
1882,Hit @target today to stock up on necessities one may need during a winter Strom: dark chocolate… https://t.co/LvRP7qKB26,971537295202537472,-71.0617,Boston,42.3578,2018-03-08 00:05:16,hanpalamara,810611738878103552
1883,"@tomkarlo That's called a ""large coffee"". If someone assumes from that that you want milk or sugar or a dollop of h… https://t.co/JM94yGn7Zb",971537293050830848,,Boston,,2018-03-08 00:05:15,dsandler,656863
1885,RT @Hayds1221: [7 pm] 2.9” of snow so far in Westborough. A very wet snow which has picked up considerably in intensity over the last 30 mi…,971537290534313984,,Other Mass.,,2018-03-08 00:05:15,WX1BOX,24461387
1886,RT @lydbelle: Already fucked up 2018 so this is what I’m leaving behind for 2019 🤙🤙🤙🤙🤙🤙🤙🤙🤙🤙🤙🤙🤙 https://t.co/C2GTEp5ziP,971537290001444864,,Other,,2018-03-08 00:05:14,rushingdolans,844374600368705536
1887,I speak my mind,971537289871491072,,Boston,,2018-03-08 00:05:14,IamNukez,3292271811
1888,@Mangy dance belt,971537288898514944,,Boston,,2018-03-08 00:05:14,exumbrant,2154240740
1889,RT @DodooThug: Assim meu coração não aguenta garota ! https://t.co/BXrOzSFxdL,971537288877535232,,Other,,2018-03-08 00:05:14,bandida_77,962124424706129920
189,@SecretMovesMMA @iainkidd So all the shit on the island was real. Also I don’t remember how they escaped or were rescued?,971539222749466624,,Boston,,2018-03-08 00:12:55,MMAmy120,236263132
1891,Local news drops everything to cover a rain storm that might result in a few inches of snow. In New England. Where this happens every year.,971537284867731456,,Somerville,,2018-03-08 00:05:13,sassysundry,20627462
1892,"RT @SingLE_CELL1: الكراهيه شعور كما الحب
سالفة المثاليه ونحن قلوبنا منزعه من الكره هذي وفرها لنفسك",971537283387097088,,Other,,2018-03-08 00:05:13,ijrr17,701926526481276928
1893,@TookyMonster It also me https://t.co/GdHWKwFwUf,971537282183389184,,Boston,,2018-03-08 00:05:13,Juliet_Taylor08,215866610
1894,"RT @justplanes: ✈️ @ThaiAirways A380 at HK
➖➖➖➖➖➖➖➖➖➖➖
🎥 1600 AVIATION VIDEOS
▶️ https://t.co/51Tl2e0Pl2

#avgeek #airbus #thai #airbusa380…",971537279884972032,,Other,,2018-03-08 00:05:12,REASEDAV,1436951544
1896,Tomorrow join the strike from 4-5pm and support the International @womenstrikeus. This year the strike is targeting… https://t.co/Xo1xMOx1Wk,971537279012560896,,Boston,,2018-03-08 00:05:12,virtualed1,177159750
1897,"RT @Peauxtassium: Be patient, girls, and someday your very own Prince-Who-Sits-On-The-Couch-Drinking-Beer-And-Not-Communicating will come 💕",971537278211448832,,Other,,2018-03-08 00:05:12,thgink1,47615898
1899,"Turkey Tips over risotto, 
photo by @porkandpintsboston on Instagram
-
#Northend #Northendboston #Bostonfoodies… https://t.co/YuscgsYj8W",971537275719995392,,Boston,,2018-03-08 00:05:11,TrescaNorthEnd,148061310
19,Our patrons just got the first look at our Genesys Mecha Prototype! #Tabletop #RPG #GenesysRPG #Mecha https://t.co/HsBXP3UKWq,971539417658687488,,Boston,,2018-03-08 00:13:42,HungryHalfling,805653681983070208
190,ARE WE ON TIM YET? I LIVE ON TIM.,971539222355173376,,Boston,,2018-03-08 00:12:55,areweontimyet,227364280
1902,I’m done https://t.co/w0foWxJr3Y,971537273878695936,,Boston,,2018-03-08 00:05:11,msxjerica,863955124296851456
1903,RT @GinaDrivingEV: Numbers in: Electric car sales in U.S. rose by 33% February 2018 over Feb 2017 with almost every single model selling mo…,971537273756966912,,USA,,2018-03-08 00:05:11,SolveForBetter,2258227238
1904,https://t.co/uWOy4MoPxD,971537273325056000,,Boston,,2018-03-08 00:05:10,PuckPokerTeam,1344417216
1905,I think I found the rain snow line... https://t.co/rm0srJuiLo,971537273077600256,,Somerville,,2018-03-08 00:05:10,andr_w,38694919
1908,Yooooooooooo https://t.co/FY3gyIY3QA,971537271924117504,,Boston,,2018-03-08 00:05:10,imSchwaggy,280534544
1909,RT @CollegeHoopNews: GREAT hire. #Pitt https://t.co/s0lDOcHm9o,971537271190183936,,USA,,2018-03-08 00:05:10,Zachary_Mills,429237242
191,Yeah the pitched battles tend to be indecisive and lacking in bloodshed. Pitched battles weren't the focus of tribe… https://t.co/zgBzFiyh6E,971539222296498176,,Boston,,2018-03-08 00:12:55,Handsome_Jake_,372576948
1910,@gonzalezgabbiee i agree,971537268161826816,,Boston,,2018-03-08 00:05:09,jacquiechignola,821085963531255808
1912,What is Solar Power Worth? https://t.co/YZDjAwiLfL #realestate #househunter,971537267880878080,,Somerville,,2018-03-08 00:05:09,RonaFischman,1911568651
1914,"🧠⏳
———
adidas
@adidasoriginals 
@adidasy3 
#adidas
#adidasoriginals 
#adidassuperstar… https://t.co/ee8VhLE2ER",971537267444633600,,Boston,,2018-03-08 00:05:09,adidasMIKEDEEZ,294909630
1916,"@kylegriffin1 The cited ""legal experts"" are missing a key point: What does Trump mean when he says ""nice""? Given hi… https://t.co/3ZalBp8X71",971537266144432128,,Cambridge,,2018-03-08 00:05:09,bullshitbeware,794048570404077568
1918,@fenixsunmodels @shinysayss Some models in the adult industry make similar complaints; they hadn't received anythin… https://t.co/aLLCGDgDhX,971537265246777344,,Boston,,2018-03-08 00:05:08,wasillawarlock,23349680
1919,"Loeb noted previous studies have examined the effect of teacher quality on test scores, but few have examined the e… https://t.co/FIQShUFtOy",971537264143732736,,Cambridge,,2018-03-08 00:05:08,thecrimson,16626603
192,RT @unusualvideos: https://t.co/kHirlUrusa,971539221960945664,,Other,,2018-03-08 00:12:55,unwelcome_mat,716934516112244736
1920,Get a workout while  you work with this under-desk elliptical. https://t.co/HQ96Dv1Ydz https://t.co/pyHEK9bu9U,971537263996915712,,Boston,,2018-03-08 00:05:08,BOS_DealFinder,4847874809
1921,"@London_FilmFest @RealGDT When I used to go on family trips and take an unexpected road, one of my kids would say,… https://t.co/cGkQZ6rmxN",971537262726041600,,Boston,,2018-03-08 00:05:08,donwarnock,53681666
1922,Many people fail in life because the wishbone is where the backbone should be. #GetEdified,971537262537330688,,Boston,,2018-03-08 00:05:08,EdDeCosta,15709626
1923,"Thanks to you, Luke. Good luck on the climb! https://t.co/oCR1upMfIS",971537261136359424,,Boston,,2018-03-08 00:05:08,ThirdRockV,714508209193496576
1925,RT @JDCommunication: ‼️NEW BLOG NOW LIVE‼️Lauren is taking full advantage of our relocation and diving head first into the Boston foodie sc…,971537260754718720,,Other,,2018-03-08 00:05:07,sdifran718,278315210
1927,Caesars posts 4Q profit https://t.co/G6Dn3LIM1i,971537259441934336,,Boston,,2018-03-08 00:05:07,cflynn19,597028516
1928,Swanee Hunt of @Kennedy_School discussed lessons learned from the aftermath of the Rwandan genocide https://t.co/uqN7CraMR0,971537259177611264,,Cambridge,,2018-03-08 00:05:07,Harvard,39585367
1929,@Iceek51 @coltonx @rahy21 @KEEMSTAR thank you. exactly what i said,971537258884091904,,Boston,,2018-03-08 00:05:07,Dare_Stats,867421146
193,"@IamKingFresco @fineshawtyy_ Cali, New York, Mass, not sure about midwest states tho. Close to coastal usually the… https://t.co/vEKAmBGFYj",971539220073533440,,Boston,,2018-03-08 00:12:55,AntagOfficial,925270967756181504
1930,RT @aIyssaaaaa: HANEEN HAS ME DYING,971537258313605120,,Other,,2018-03-08 00:05:07,dazedherron,2495813403
1931,RT @josephcoughlin: Do you think about your future self in older age? What do you worry about in your future older age? Take this 2 minute…,971537258086940672,,Other,,2018-03-08 00:05:07,EnvtalGeroIG,800790654578094080
1932,"Remember that tomorrow is International Women's Day! What is it? ""A day when women are recognized for their achieve… https://t.co/HJR7XTzNse",971537257994780672,,Boston,,2018-03-08 00:05:07,_ClaireJCrowley,895105404253982720
1933,"RT @jcweb11: 这家东北人淫春节去三亚度假，一个月后返回家，才发现水龙头忘了关😱😱😱😱真的冰冻三尺，非一日之寒。揭不开锅了😭😭

同胞厉害呀🤒🤒🤒 https://t.co/5vr9PA3cFw",971537257621471232,,Other,,2018-03-08 00:05:07,fuzhouhu,951634868
1934,"Loneliness is a disease, the cure is connected #healthcare. Learn how @CareMoreHealth's breakthrough clinical… https://t.co/RrXr6dWegW",971537256547803136,,Other Mass.,,2018-03-08 00:05:06,athenahealth,17028879
1935,[Roxbury] Forretress until 07:34:31PM at 133-135 Vernon Street https://t.co/PUHKthE3xd https://t.co/i9oTvGISRR,971537255469895680,,Boston,,2018-03-08 00:05:06,BostonPogoMap,838051812544409600
1937,@InfiniteFrac lmao wtfff,971537252835844096,,Boston,,2018-03-08 00:05:06,HonestlyCrypto,949384296271368192
1939,Need a new day pack for travel? Consider one of these: https://t.co/l2byEjyKlv https://t.co/iEZzZIYHEf,971537251439202304,,Boston,,2018-03-08 00:05:05,SmarterTravel,14132853
194,RT @homebaseprogram: Help Col. Dan Arkins meet his fundraising goal for the #2018Bataan Memorial Death March at the @WSMissileRange. 26.2 m…,971539218924212224,,Other,,2018-03-08 00:12:54,Leadership_One,497259005
1940,5 Powerful quotes Jesus said about evil https://t.co/68KFtF1MWP,971537250696810496,,Boston,,2018-03-08 00:05:05,PaulineBookCent,936331167611138048
1943,"“Sexual #desire can be life desire.” – #ThomasMoore, #TheSoulofSex #quoteoftheday https://t.co/TjUJcQ6sys",971537248322768896,,Boston,,2018-03-08 00:05:04,drbrandon,34248765
1944,"If you want to develop lasting relationships with #PR and #Comm pros, think local and join @PRSABoston! Join our ch… https://t.co/guxBSXk5JW",971537246728937472,,Boston,,2018-03-08 00:05:04,PRSABoston,56712907
1946,@_beyonsay I don’t get all these notifications anymore. Only when I’m actually on here. My bad 😂,971537245831352320,,Boston,,2018-03-08 00:05:04,_MIIMII_,19573048
1947,"RT @BethFratesMD: Take a moment to be still today and see what you see, feel, hear, smell, and maybe even taste.  🧘‍♀️

@DrDeniseMD @health…",971537245193859072,,Other,,2018-03-08 00:05:04,AlbertinaA6,931628566491561984
1948,@gonzalezgabbiee we love you more gorgeous,971537244707311616,,Boston,,2018-03-08 00:05:04,typicallyjade,3010502373
195,RT @microkittycos: cosplay is fucking bizarre. https://t.co/WFr9hLvyMa,971539217984643072,,USA,,2018-03-08 00:12:54,Comic_grapher,1375869793
1950,Alray grad Shante shares an important message to applicants. If you are a BPS grad looking for a 2nd chance at coll… https://t.co/U03NxGVNWx,971537243876798464,,Boston,,2018-03-08 00:05:03,AlrayScholars,476151114
1951,Hitch Health’s prescription for patient #transportation: https://t.co/TFsyDfVj5y #healthcare https://t.co/vXFdWGMKS3,971537243805569024,,Boston,,2018-03-08 00:05:03,pymnts,57376328
1952,Mood: Excited to go to sleep tonight,971537243738460160,,Other Mass.,,2018-03-08 00:05:03,joeytardif,67612850
1953,[Jamaica Plain] Alakazam (M) (IV: 57% - CP: 1546) until 07:33:55PM at 350-378 S Huntington Ave… https://t.co/6AOpTI5JZ8,971537243184812032,,Boston,,2018-03-08 00:05:03,BostonPogoMap,838051812544409600
1954,"Spending time in the sun could prevent the flu, says Richard Zeckhauser https://t.co/GVY83ESyyA via @TIME",971537243016978432,,Cambridge,,2018-03-08 00:05:03,Kennedy_School,19037859
1957,🙌 YASSS It's time for #liveme's show Ms.Marly💋👅Bms  https://t.co/M8tMGwQoCI https://t.co/Cvsv90aKrH,971537241083449344,,Other Mass.,,2018-03-08 00:05:03,DarkWolfEmpire1,816014079416471552
1958,This place is not my home.,971537240424878080,,Boston,,2018-03-08 00:05:03,_ILoveLucee,167880599
196,RT @Crush_SSBM: you look better with the crt off,971539215476432896,,Other,,2018-03-08 00:12:53,wanabfrenchgirl,801602432404963328
1960,"RT @jenrealtor4life: Never underestimate the power of good morning texts, apologies and random compliments",971537232560640000,,Other,,2018-03-08 00:05:01,Titos_girl,960659176870604800
1961,"Babyganics Face, Hand &amp;  Baby Wipes Only $12.64 On Amazon! https://t.co/iZSq0t0mdS https://t.co/wDHJ2GCKkN",971537232325742592,,Boston,,2018-03-08 00:05:01,BOS_DealFinder,4847874809
1962,blackagarboltagon said: Hanzo and the Woodland Paint Brush if you could please ❤ https://t.co/aIakg6io6g,971537229838540800,,Boston,,2018-03-08 00:05:00,Run_BTS_ARMY,3279064051
1963,@maggieNYT @nytmike Stupidity is a terrible thing to waste.,971537229733662720,,Boston,,2018-03-08 00:05:00,mdsbarry,23265082
1964,#BNT87 another one,971537229603655680,,Boston,,2018-03-08 00:05:00,erinesco,842365155375738880
1965,The payments don’t necessarily mean the information in the medical textbook is tainted. “There isn’t a bright line… https://t.co/7EXV3gjRtm,971537229326643200,,Boston,,2018-03-08 00:05:00,hereandnow,94391895
1966,"RT @jaymesjune: mood: 

i'm listening to a sound loop of rainfall while it's raining outside.",971537229247107072,,Other,,2018-03-08 00:05:00,CloCouEntGroup,2341351298
1967,RT @xtineengels: why is this the most tender thing i’ve ever seen https://t.co/WRj83wvqO7,971537228940922880,,Other,,2018-03-08 00:05:00,gwondleabout,350869145
1968,Boston's Downtown Crossing : Story of a Comeback https://t.co/KadFEixM13,971537228844359680,,Boston,,2018-03-08 00:05:00,caroltodreas,83135486
197,Only in Alabama is there an accidental school shooting. I hope the other 2 who were injured make it through.,971539215019364352,,Boston,,2018-03-08 00:12:53,JammedBus,536814670
1973,Glad to see my young boys doing work @TechBostonHoops. Do something that I wasn't able to do and bring it all the w… https://t.co/WHgJMBmxov,971537226956988416,,Boston,,2018-03-08 00:04:59,Leon_The_King9,75328572
1974,"RT @BostonGlobe: Police say two students have been hurt in an accidental shooting at a high school in Birmingham, Ala. https://t.co/g8tszIS…",971537223714680832,,USA,,2018-03-08 00:04:59,bruntofitall,814331324
1976,"The air quality index is 27, which is good.",971537222137720832,,Boston,,2018-03-08 00:04:58,openairboston,921429863822778368
1977,"RT @biogenms: Today, team Biogen is joining @mssociety to climb 1,200 stairs for #MS awareness at Climb to the Top in Boston! #MSAwarenessM…",971537220682346496,,USA,,2018-03-08 00:04:58,Jesusrockz1122,35886766
1979,"RT @OnlyInBOS: March is Irish-American Heritage Month. 

10.2% of the US population claims Irish ancestry.

It's 20.2% in Massachusetts.…",971537217096159232,,USA,,2018-03-08 00:04:57,Matt_Hickey8,2165951464
198,@BarstoolSam Let’s just forget about the loss and spend the rest of the night looking at this beautiful picture. https://t.co/QRQsxYqNGP,971539211508645888,,Boston,,2018-03-08 00:12:53,brendan_camp,2211372475
1980,RT @bobjinx: I’m gonna go out on a limb and suggest there are too many ways to draw hands to only learn one way of drawing hands. Especiall…,971537214550114304,,Other,,2018-03-08 00:04:56,ScrumpDiddley,988589064
1981,RT @jaymesjune: music to start the day every day.,971537214474805248,,Other,,2018-03-08 00:04:56,CloCouEntGroup,2341351298
1982,im so sick of snow storms &amp; the cold,971537214403436544,,Boston,,2018-03-08 00:04:56,_jaiJ,380020009
1983,ENDS  TODAY! Grab the newly-released Nike KDX 'Marble' for JUST $120 with Code 'DEAL20': https://t.co/91K9mSMHSF https://t.co/FifjTpg3q2,971537213291925504,,Boston,,2018-03-08 00:04:56,BOS_DealFinder,4847874809
1984,@WelcomeToDot Green space can be used effectively to make higher-density areas more livable and desirable. If you b… https://t.co/jVJbKTZEj2,971537212587339776,,Boston,,2018-03-08 00:04:56,mysteriousrook,60298259
1985,Brb having a small crisis of conscience about this. https://t.co/loAd3Uzz6E,971537200704905216,,Boston,,2018-03-08 00:04:53,lauralowryy,240526716
1986,RT @PeteBlackburn: Well that sure is more than I expected https://t.co/RQs8RDlD3F,971537200612626432,,Other,,2018-03-08 00:04:53,DavisBrutto,2728768649
1987,@ArmchairExpPod https://t.co/WXs3zh3dtA,971537199886979072,,Boston,,2018-03-08 00:04:53,oilyrover,17477364
1988,@TBTimes_Rays Not a fun off-season :(,971537199559737344,,Cambridge,,2018-03-08 00:04:53,JacobsDavidG,1534441422
199,"Can confirm, the sea is the gayest place in the world, that’s chapter 5 of my diss https://t.co/K9BgvU3ION",971539211395436544,,Cambridge,,2018-03-08 00:12:52,JMixB,61653254
1990,"One mile? If it were me, I’d drive the kid back to the house and tell him to run to school from there ... https://t.co/QmNJRm8VXc",971537196451811328,,Boston,,2018-03-08 00:04:52,tango_w_me_KT,892208257913278464
1991,NOLA VORE,971537195810152448,,Boston,,2018-03-08 00:04:52,gemini6ice,160424246
1993,Tell me you don’t get pumped up after listening to Christian’s speech #BeatClemson https://t.co/7l3fIBCats,971537194769879040,,Other Mass.,,2018-03-08 00:04:52,BarstoolBC,2422182066
1994,@mr_goldfischer @bliki19 @NHLonNBCSports No one is saying they aren't a good team. Clearly they are. That's part of… https://t.co/0QXH3DMKfD,971537192765059072,,Boston,,2018-03-08 00:04:51,DeBenedictis4,503422631
1996,RT @_melinajohnson: when his whole existence is annoying but u love him https://t.co/88vJHO8iGH,971537189916983296,,Other,,2018-03-08 00:04:51,daynehal1,2287456687
1997,RT @judah47: It is late in the winter but this latest #PolarVortex forecast is supportive of yet another drainage of #cold air from Siberia…,971537189871013888,,Other,,2018-03-08 00:04:51,BettyBunny23,3305986433
1998,@ZoeRaeModel Wait! Did you make any changes to the tat on your but?,971537189703168000,,Boston,,2018-03-08 00:04:50,Extradirty1111,787216889554563072
1999,I predicted this last January https://t.co/69QhbDRrrr,971537189132754944,,Boston,,2018-03-08 00:04:50,_GeoffDunn,1344994508
2,"@Rljacobs26 Nah, I wish. I'm working there now so I didn't get to participate, but I did see some classmates repres… https://t.co/1PotOm5dWa",971539443738869760,,Boston,,2018-03-08 00:13:48,MissBrazille,92301726
20,The most recent episode of @NBCThisisUs.. prob my fave.,971539416459161600,,Boston,,2018-03-08 00:13:41,JosieGL,18656586
200,jumped in the what da fuck is datttt,971539210724364288,,Boston,,2018-03-08 00:12:52,vanessavalliere,845515671073116160
2000,RT @JayRuderman: Hollywood’s problem with people with #disabilities https://t.co/xFceBnJSts Powerful piece by @RPowellEsq @HuffPost,971537188432302080,,Other,,2018-03-08 00:04:50,Kaitlyn5660,872839228694175744
2001,Drug rehab Archives - BoardPrep Recovery Center https://t.co/7WEfU81QJU,971537182459441152,,Boston,,2018-03-08 00:04:49,StoppingOpioids,915308704865701888
2003,me and @_KeeksH package to the twins arrive tomorrow 😇 @EthanDolan @GraysonDolan,971537182140829696,,Boston,,2018-03-08 00:04:49,_vanessastanley,2738218714
202,@repwomen @RepDonBeyer @Reflect_US @mindyfinn @LMart939 @kimberp_a @erinlooscutraro @erinvilardi @annebmoses… https://t.co/jDfdI7Pa0N,971539208329449472,,Cambridge,,2018-03-08 00:12:52,bettercount_us,517666279
203,@1978Padres  https://t.co/Wmnoi8TlOQ,971539205963776000,,Boston,,2018-03-08 00:12:51,sdrawkcabnhoJ,59350901
204,"I'm ready
#BobbyAndPhil #philandbob",971539204105752576,,Boston,,2018-03-08 00:12:51,21stCenturyDead,716774302721437696
206,Network Automation Engineer https://t.co/wgR3Mpigl8,971539201270444032,,Boston,,2018-03-08 00:12:50,mattliptak,18809599
209,@jaltma I’m always reminding myself this when I feel guilty for canceling plans: the other person is probably thrilled!,971539199827554304,,Cambridge,,2018-03-08 00:12:50,moiragweigel,2218124766
21,"RT @H_TasteAndSee: These Instant Pot Baby Back Ribs are a definitely a game-changer… tender, juicy flavorful ribs no matter the weather – i…",971539416026984448,,Other,,2018-03-08 00:13:41,food_techer,931571072813510656
210,"RT @AiPTcomics: Want to write about your favorite #comics, #manga, and #videogames? Want access to early review copies and #interview oppor…",971539197474627584,,Boston,,2018-03-08 00:12:49,ChrisAHassan,2814099841
211,Who got puppies for sale,971539196308488192,,Other,,2018-03-08 00:12:49,stevie_turnt,1658886246
212,@TKosmopolites im JEALOUS omg i love britney,971539195985473536,,Boston,,2018-03-08 00:12:49,og_kg_,34779981
213,You’ve heard them all?🤔 https://t.co/feu0fLERZ2,971539194077212672,,Boston,,2018-03-08 00:12:48,unforgettable_c,254668751
214,@30isGod @AllTimeDynasty Nah we’re losing tonight lol,971539193347432448,,USA,,2018-03-08 00:12:48,CuhWristChin,226791156
215,#towerbridge #london #londres #uk #sculpture #bridge #nofilter https://t.co/TZTcOfD6RU https://t.co/XYfKOkPtnY,971539192852418560,,Boston,,2018-03-08 00:12:48,soypapabeto,581009822
219,@DevysonMateus you are gorgeous!,971539189736136704,,Boston,,2018-03-08 00:12:47,jackhawks99,3669849682
22,"RT @acorio: ""@servicenow is the fastest-growing cloud platform. Ever. And it’s been pretty amazing to be along that ride — and growing real…",971539415435792384,,USA,,2018-03-08 00:13:41,TheFreakinBear,575475645
220,@Tim_Canova Been watching #Democrats lie cheat &amp; steal since #Vietnam. They were bought &amp; paid for then &amp; they're b… https://t.co/G0ITo17RXz,971539183444602880,,Boston,,2018-03-08 00:12:46,GDawg2k2,456202115
221,"AMERI Holdings, Inc. (AMRH) EPS Estimated At $-0....",971539183243268096,,Boston,,2018-03-08 00:12:46,wosaikeneriki,114274155
224,Hahhahahahahh...ha...ha....h.... https://t.co/WlPicch5pq,971539178071773184,,Boston,,2018-03-08 00:12:45,looksnbooks,117428653
225,Foi a primeira vez pela segunda vez q seu amor me engana,971539176989581312,,Other Mass.,,2018-03-08 00:12:44,misikme,796375915
226,"RT @SomervilleCity: #Somerville is not calling a snow emergency, but @SvilleSchools will be closed on Thursday, March 8. @SomervillePL will…",971539174657536000,,Somerville,,2018-03-08 00:12:44,EastSomerville,291454255
227,@NatashaStarSBR @FarrahBanks_ @AshlynSparksXXX @AubreyNicoleXXX @shelbystar4 @HoneyBunnyFit @DelilahraeRae… https://t.co/GGvWvPCdxj,971539174603018240,,Other,,2018-03-08 00:12:44,frankiemorgan81,619504277
229,"Stormy’s TRO 

via @NYTimes https://t.co/ezL4oHv4ug",971539171679621120,,Cambridge,,2018-03-08 00:12:43,MythSerene,3381197279
23,"Can't stop thinking about the time I told my mom I had imposter syndrome and she replied ""oh weird, usually men don't get that""",971539415322546176,,Somerville,,2018-03-08 00:13:41,eclarkginsberg,127148362
